,Year,Month,HHS region,RSV Detections,RSV Tests,% positive tests
9877,2020,2,10,287,2741,10.470631156512221
9878,2020,2,10,239,2386,10.016764459346186
9879,2020,2,10,242,2975,8.134453781512605
9880,2020,3,10,261,3896,6.69917864476386
9881,2020,3,10,271,5094,5.319984295249313
9882,2020,3,10,111,3255,3.410138248847926
9883,2020,3,10,74,2670,2.7715355805243447
9884,2020,4,10,32,1705,1.8768328445747802
9885,2020,4,10,18,1229,1.4646053702196908
9886,2020,4,10,5,1117,0.4476275738585497
9887,2020,4,10,7,969,0.7223942208462333
9888,2020,5,10,2,749,0.26702269692923897
9889,2020,5,10,2,614,0.3257328990228013
9890,2020,5,10,0,612,0.0
9891,2020,5,10,1,432,0.23148148148148148
9892,2020,5,10,1,351,0.2849002849002849
9893,2020,6,10,0,348,0.0
9894,2020,6,10,0,332,0.0
9895,2020,6,10,2,298,0.6711409395973155
9896,2020,6,10,0,281,0.0
9923,2020,1,2,451,3841,11.741733923457433
9924,2020,1,2,395,3901,10.125608818251731
9925,2020,1,2,302,3662,8.246859639541235
9926,2020,1,2,254,3889,6.531241964515299
9927,2020,2,2,256,4276,5.9869036482694105
9928,2020,2,2,187,3910,4.782608695652174
9929,2020,2,2,177,3675,4.816326530612245
9930,2020,2,2,147,3448,4.263341067285383
9931,2020,2,2,146,3495,4.177396280400572
9932,2020,3,2,121,3930,3.078880407124682
9933,2020,3,2,93,4135,2.249093107617896
9934,2020,3,2,56,4334,1.2921089063221043
9935,2020,3,2,27,3069,0.8797653958944281
9936,2020,4,2,13,1481,0.8777852802160703
9937,2020,4,2,5,985,0.5076142131979695
9938,2020,4,2,2,687,0.29112081513828236
9939,2020,4,2,1,534,0.18726591760299627
9940,2020,5,2,0,537,0.0
9941,2020,5,2,1,473,0.21141649048625794
9942,2020,5,2,0,510,0.0
9943,2020,5,2,2,480,0.4166666666666667
9944,2020,5,2,0,414,0.0
9945,2020,6,2,0,446,0.0
9946,2020,6,2,1,508,0.1968503937007874
9947,2020,6,2,1,403,0.24813895781637718
9948,2020,6,2,0,442,0.0
9975,2020,1,3,393,2147,18.304611085235212
9976,2020,1,3,291,2133,13.642756680731365
9977,2020,1,3,267,2167,12.321181356714352
9978,2020,1,3,229,2321,9.86643688065489
9979,2020,2,3,200,2485,8.048289738430583
9980,2020,2,3,152,2415,6.2939958592132506
9981,2020,2,3,98,2300,4.260869565217392
9982,2020,2,3,99,2076,4.76878612716763
9983,2020,2,3,66,2177,3.031694993109784
9984,2020,3,3,61,2174,2.8058877644894205
9985,2020,3,3,88,3400,2.588235294117647
9986,2020,3,3,96,4299,2.2330774598743894
9987,2020,3,3,49,3206,1.5283842794759825
9988,2020,4,3,20,1712,1.1682242990654206
9989,2020,4,3,2,810,0.24691358024691357
9990,2020,4,3,5,607,0.8237232289950577
9991,2020,4,3,2,462,0.4329004329004329
9992,2020,5,3,1,342,0.29239766081871343
9993,2020,5,3,0,304,0.0
9994,2020,5,3,0,319,0.0
9995,2020,5,3,0,397,0.0
9996,2020,5,3,1,308,0.3246753246753247
9997,2020,6,3,1,314,0.3184713375796178
9998,2020,6,3,0,343,0.0
9999,2020,6,3,1,275,0.36363636363636365
10000,2020,6,3,2,296,0.6756756756756757
10027,2020,1,4,290,2784,10.416666666666666
10028,2020,1,4,199,2493,7.98235058162856
10029,2020,1,4,130,2082,6.243996157540826
10030,2020,1,4,114,2187,5.212620027434842
